Comunidades y ciudades autónomas;Sexo;País de nacimiento;Grupo quinquenal de edad;Periodo;Total
01 Andalucía;Hombres;Extranjero;De 60 a 64 años;2010S1;300
01 Andalucía;Hombres;Extranjero;De 60 a 64 años;2009S2;307
01 Andalucía;Hombres;Extranjero;De 60 a 64 años;2009S1;342
01 Andalucía;Hombres;Extranjero;De 60 a 64 años;2008S2;405
01 Andalucía;Hombres;Extranjero;De 60 a 64 años;2008S1;558
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2022S1;225
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2021S2;274
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2021S1;243
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2020S2;575
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2020S1;59
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2019S2;401
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2019S1;474
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2018S2;262
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2018S1;-21
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2017S2;122
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2017S1;-9
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2016S2;24
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2016S1;161
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2015S2;158
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2015S1;181
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2014S2;235
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2014S1;249
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2013S2;167
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2013S1;100
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2012S2;309
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2012S1;311
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2011S2;286
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2011S1;335
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2010S2;255
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2010S1;299
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2009S2;298
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2009S1;266
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2008S2;286
01 Andalucía;Hombres;Extranjero;De 65 a 69 años;2008S1;385
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2022S1;-135
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2021S2;43
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2021S1;-2
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2020S2;277
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2020S1;-213
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2019S2;131
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2019S1;171
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2018S2;115
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2018S1;-266
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2017S2;-140
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2017S1;-316
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2016S2;-182
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2016S1;-73
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2015S2;27
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2015S1;98
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2014S2;77
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2014S1;127
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2013S2;58
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2013S1;-40
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2012S2;134
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2012S1;119
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2011S2;138
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2011S1;121
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2010S2;118
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2010S1;121
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2009S2;128
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2009S1;123
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2008S2;129
01 Andalucía;Hombres;Extranjero;De 70 a 74 años  ;2008S1;164
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2022S1;-152
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2021S2;-48
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2021S1;-108
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2020S2;71
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2020S1;-226
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2019S2;-37
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2019S1;19
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2018S2;-29
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2018S1;-370
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2017S2;-223
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2017S1;-335
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2016S2;-130
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2016S1;-164
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2015S2;3
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2015S1;-13
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2014S2;47
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2014S1;19
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2013S2;-23
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2013S1;-36
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2012S2;27
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2012S1;35
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2011S2;39
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2011S1;41
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2010S2;34
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2010S1;52
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2009S2;24
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2009S1;36
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2008S2;39
01 Andalucía;Hombres;Extranjero;De 75 a 79 años  ;2008S1;82
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2022S1;-201
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2021S2;-96
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2021S1;-79
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2020S2;-26
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2020S1;-181
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2019S2;-104
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2019S1;-73
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2018S2;-92
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2018S1;-262
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2017S2;-157
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2017S1;-226
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2016S2;-106
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2016S1;-85
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2015S2;32
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2015S1;18
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2014S2;7
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2014S1;-9
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2013S2;-31
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2013S1;-57
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2012S2;-23
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2012S1;-15
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2011S2;20
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2011S1;14
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2010S2;-13
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2010S1;1
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2009S2;18
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2009S1;21
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2008S2;22
01 Andalucía;Hombres;Extranjero;De 80 a 84 años  ;2008S1;33
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2022S1;-97
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2021S2;-66
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2021S1;-67
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2020S2;-4
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2020S1;-95
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2019S2;-38
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2019S1;-25
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2018S2;-87
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2018S1;-149
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2017S2;-99
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2017S1;-130
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2016S2;-56
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2016S1;-56
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2015S2;-2
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2015S1;7
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2014S2;-2
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2014S1;6
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2013S2;-12
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2013S1;-56
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2012S2;4
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2012S1;-16
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2011S2;13
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2011S1;3
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2010S2;3
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2010S1;3
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2009S2;6
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2009S1;8
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2008S2;9
01 Andalucía;Hombres;Extranjero;De 85 a 89 años  ;2008S1;12
01 Andalucía;Hombres;Extranjero;90 y más años;2022S1;-48
01 Andalucía;Hombres;Extranjero;90 y más años;2021S2;-47
01 Andalucía;Hombres;Extranjero;90 y más años;2021S1;-86
01 Andalucía;Hombres;Extranjero;90 y más años;2020S2;-27
01 Andalucía;Hombres;Extranjero;90 y más años;2020S1;-89
01 Andalucía;Hombres;Extranjero;90 y más años;2019S2;-50
01 Andalucía;Hombres;Extranjero;90 y más años;2019S1;-50
01 Andalucía;Hombres;Extranjero;90 y más años;2018S2;-113
01 Andalucía;Hombres;Extranjero;90 y más años;2018S1;-120
01 Andalucía;Hombres;Extranjero;90 y más años;2017S2;-51
01 Andalucía;Hombres;Extranjero;90 y más años;2017S1;-123
01 Andalucía;Hombres;Extranjero;90 y más años;2016S2;-29
01 Andalucía;Hombres;Extranjero;90 y más años;2016S1;-11
01 Andalucía;Hombres;Extranjero;90 y más años;2015S2;11
01 Andalucía;Hombres;Extranjero;90 y más años;2015S1;4
01 Andalucía;Hombres;Extranjero;90 y más años;2014S2;-2
01 Andalucía;Hombres;Extranjero;90 y más años;2014S1;4
01 Andalucía;Hombres;Extranjero;90 y más años;2013S2;-13
01 Andalucía;Hombres;Extranjero;90 y más años;2013S1;-20
01 Andalucía;Hombres;Extranjero;90 y más años;2012S2;-11
01 Andalucía;Hombres;Extranjero;90 y más años;2012S1;6
01 Andalucía;Hombres;Extranjero;90 y más años;2011S2;1
01 Andalucía;Hombres;Extranjero;90 y más años;2011S1;0
01 Andalucía;Hombres;Extranjero;90 y más años;2010S2;-6
01 Andalucía;Hombres;Extranjero;90 y más años;2010S1;-3
01 Andalucía;Hombres;Extranjero;90 y más años;2009S2;1
01 Andalucía;Hombres;Extranjero;90 y más años;2009S1;0
01 Andalucía;Hombres;Extranjero;90 y más años;2008S2;5
01 Andalucía;Hombres;Extranjero;90 y más años;2008S1;2
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2022S1;1373
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2021S2;895
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2021S1;579
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2020S2;712
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2020S1;736
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2019S2;1057
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2019S1;1036
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2018S2;885
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2018S1;860
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2017S2;778
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2017S1;724
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2016S2;614
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2016S1;551
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2015S2;569
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2015S1;474
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2014S2;445
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2014S1;386
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2013S2;410
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2013S1;350
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2012S2;313
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2012S1;451
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2011S2;478
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2011S1;444
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2010S2;475
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2010S1;433
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2009S2;433
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2009S1;506
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2008S2;537
01 Andalucía;Mujeres;Extranjero;De 0 a 4 años;2008S1;810
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2022S1;1421
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2021S2;871
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2021S1;308
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2020S2;594
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2020S1;509
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2019S2;1081
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2019S1;738
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2018S2;765
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2018S1;456
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2017S2;524
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2017S1;326
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2016S2;373
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2016S1;223
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2015S2;321
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2015S1;226
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2014S2;258
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2014S1;165
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2013S2;209
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2013S1;109
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2012S2;177
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2012S1;203
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2011S2;328
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2011S1;313
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2010S2;303
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2010S1;258
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2009S2;298
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2009S1;407
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2008S2;548
01 Andalucía;Mujeres;Extranjero;De 5 a 9 años;2008S1;652
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2022S1;1157
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2021S2;766
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2021S1;153
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2020S2;455
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2020S1;335
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2019S2;836
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2019S1;598
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2018S2;578
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2018S1;261
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2017S2;349
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2017S1;161
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2016S2;256
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2016S1;161
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2015S2;212
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2015S1;88
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2014S2;217
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2014S1;2
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2013S2;123
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2013S1;-78
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2012S2;187
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2012S1;171
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2011S2;372
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2011S1;274
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2010S2;343
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2010S1;287
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2009S2;382
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2009S1;380
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2008S2;626
01 Andalucía;Mujeres;Extranjero;De 10 a 14 años  ;2008S1;593
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2022S1;1299
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2021S2;801
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2021S1;279
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2020S2;603
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2020S1;590
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2019S2;963
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2019S1;845
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2018S2;767
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2018S1;395
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2017S2;480
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2017S1;305
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2016S2;395
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2016S1;217
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2015S2;298
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2015S1;176
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2014S2;226
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2014S1;148
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2013S2;195
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2013S1;21
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2012S2;313
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2012S1;299
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2011S2;626
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2011S1;525
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2010S2;613
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2010S1;459
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2009S2;601
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2009S1;602
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2008S2;896
01 Andalucía;Mujeres;Extranjero;De 15 a 19 años  ;2008S1;1133
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2022S1;1996
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2021S2;1534
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2021S1;656
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2020S2;1174
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2020S1;1177
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2019S2;1893
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2019S1;1619
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2018S2;1586
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2018S1;937
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2017S2;1170
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2017S1;809
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2016S2;753
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2016S1;530
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2015S2;568
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2015S1;587
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2014S2;460
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2014S1;471
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2013S2;311
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2013S1;190
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2012S2;631
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2012S1;822
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2011S2;1284
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2011S1;953
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2010S2;1039
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2010S1;1078
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2009S2;1084
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2009S1;1166
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2008S2;1559
01 Andalucía;Mujeres;Extranjero;De 20 a 24 años;2008S1;2355
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2022S1;2350
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2021S2;1456
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2021S1;678
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2020S2;1478
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2020S1;1321
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2019S2;2391
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2019S1;1912
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2018S2;1917
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2018S1;1039
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2017S2;1045
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2017S1;835
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2016S2;646
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2016S1;533
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2015S2;585
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2015S1;432
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2014S2;408
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2014S1;213
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2013S2;-63
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2013S1;-128
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2012S2;301
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2012S1;608
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2011S2;854
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2011S1;742
01 Andalucía;Mujeres;Extranjero;De 25 a 29 años;2010S2;807
